little-women	movie	Little Women	2019	135	0	Drama|Romance	PG	Hulu on Disney+	3	5	emotional|nostalgic|rewatchable	0	en	/yn5ihODtZ7ofn8pDYfxCmxh8AXI.jpg	331482	Four sisters come of age in America in the aftermath of the Civil War.
it-ends-with-us	movie	It Ends with Us	2024	131	0	Drama|Romance	PG-13	Hulu on Disney+	2	5	emotional	0	en	/AjV6jFJ2YFIluYo4GQf13AA1tqu.jpg	1079091	When a woman's first love suddenly reenters her life, her relationship with a charming, but abusive
anyone-but-you	movie	Anyone but You	2023	103	0	Romance|Comedy	R	Hulu on Disney+	3	5	emotional|comedic|music-forward	0	en	/5qHoazZiaLe7oFBok7XlUhg96f2.jpg	1072790	After an amazing first date, Bea and Ben’s fiery attraction turns ice cold — until they find themsel
10-things-i-hate-about-you	movie	10 Things I Hate About You	1999	97	0	Comedy|Romance|Drama	PG-13	Disney	3	5	comedic|emotional|music-forward|nostalgic|rewatchable	0	en	/ujERk3aKABXU3NDXOAxEQYTHe9A.jpg	4951	On the first day at his new school, Cameron instantly falls for Bianca, the gorgeous girl of his dre
the-princess-and-the-frog	movie	The Princess and the Frog	2009	98	0	Animation|Romance|Fantasy|Family	G	Disney	2	5	emotional|gentle|music-forward	1	en	/yprv5PbnEksoVj2v6XEnDBg9joR.jpg	10198	A waitress, desperate to fulfill her dreams as a restaurant owner, is set on a journey to turn a fro
cinderella	movie	Cinderella	2015	105	0	Romance|Fantasy|Family|Drama	PG	Disney	3	3	emotional|gentle|tearjerker	1	en	/j91LJmcWo16CArFOoapsz84bwxb.jpg	150689	When her father unexpectedly passes away, young Ella finds herself at the mercy of her cruel stepmot
inglourious-basterds	movie	Inglourious Basterds	2009	153	0	Drama|Thriller|War	R	Hulu on Disney+	4	2	emotional|tense|nail-biting|grim|slow-burn|rewatchable	0	en	/aupnPtagH9JVBuMrGEanf4iqXEQ.jpg	16869	In Nazi-occupied France during World War II, a group of Jewish-American soldiers known as "The Baste
kraven-the-hunter	movie	Kraven the Hunter	2024	127	0	Action|Adventure|Thriller	R	Disney	5	3	tense|nail-biting	0	en	/1GvBhRxY6MELDfxFrete6BNhBB5.jpg	539972	Kraven Kravinoff's complex relationship with his ruthless gangster father, Nikolai, starts him down
bullet-train	movie	Bullet Train	2022	126	0	Action|Comedy|Thriller	R	Hulu on Disney+	4	3	tense|comedic|nail-biting	0	en	/j8szC8OgrejDQjjMKSVXyaAjw3V.jpg	718930	Unlucky assassin Ladybug is determined to do his job peacefully after one too many gigs gone off the
jurassic-world-fallen-kingdom	movie	Jurassic World: Fallen Kingdom	2018	129	0	Adventure|Sci-Fi|Thriller	PG-13	Hulu on Disney+	3	4	tense|nail-biting|gentle	0	en	/x2Us3jR6ToMJjbcPbLimYoxf6xr.jpg	351286	Three years after Jurassic World was destroyed, Isla Nublar now sits abandoned. When the island's do
the-equalizer-3	movie	The Equalizer 3	2023	109	0	Action|Thriller|Crime	R	Hulu on Disney+	5	3	tense|nail-biting|grim|music-forward|cerebral	0	en	/b0Ej6fnXAP8fK75hlyi2jKqdhHz.jpg	926393	Robert McCall finds himself at home in Southern Italy but he discovers his friends are under the con
jurassic-world	movie	Jurassic World	2015	124	0	Adventure|Sci-Fi|Thriller	PG-13	Hulu on Disney+	3	4	tense|nail-biting|gentle	0	en	/rhr4y79GpxQF9IsfJItRXVaoGs4.jpg	135397	Twenty-two years after the events of Jurassic Park, Isla Nublar now features a fully functioning din
insidious-the-red-door	movie	Insidious: The Red Door	2023	107	0	Horror|Thriller	PG-13	Hulu on Disney+	5	2	tense|grim|nail-biting	0	en	/d07phJqCx6z5wILDYqkyraorDPi.jpg	614479	To put their demons to rest once and for all, Josh Lambert and a college-aged Dalton Lambert must go
dawn-of-the-planet-of-the-apes	movie	Dawn of the Planet of the Apes	2014	130	0	Sci-Fi|Action|Drama|Thriller	PG-13	Hulu on Disney+	5	1	tense|emotional|nail-biting|bleak|grim	0	en	/mSmAc9G25fhOHH45SLEeagR0qi7.jpg	119450	A group of scientists in San Francisco struggle to stay alive in the aftermath of a plague that is w
the-accountant	movie	The Accountant²	2025	133	0	Mystery|Crime|Thriller	R	Hulu on Disney+	4	2	cerebral|slow-burn|grim|tense|nail-biting	0	en	/lUvfTcOZiK0sdcX0WNLPbMyKjGm.jpg	870028	When an old acquaintance is murdered, Wolff is compelled to solve the case. Realizing more extreme m
american-psycho	movie	American Psycho	2000	102	0	Thriller|Drama|Crime	R	Hulu on Disney+	5	1	tense|nail-biting|emotional|grim|bleak|comedic	0	en	/9uGHEgsiUXjCNq8wdq4r49YL8A1.jpg	1359	A wealthy New York investment banking executive hides his alternate psychopathic ego from his co-wor
rise-of-the-planet-of-the-apes	movie	Rise of the Planet of the Apes	2011	105	0	Thriller|Action|Drama|Sci-Fi	PG-13	Hulu on Disney+	5	1	tense|nail-biting|emotional|bleak|grim	0	en	/oqA45qMyyo1TtrnVEBKxqmTPhbN.jpg	61791	A highly intelligent chimpanzee named Caesar has been living a peaceful suburban life ever since he
csi-ny	series	CSI: NY	2004	42	9	Crime|Drama|Mystery	TV-14	Hulu on Disney+	4	1	grim|emotional|cerebral|slow-burn|bleak	0	en	/4TGV4Bb3OPay4cHkQRlfwghv3vC.jpg	2458	Follow the investigations of a team of NYPD forensic scientists and police officers identified as "C
murdoch-mysteries	series	Murdoch Mysteries	2008	60	20	Mystery|Drama	TV-PG	Hulu on Disney+	3	3	cerebral|slow-burn|emotional|rewatchable	0	en	/gMXlZrd9iuPUdVQg9CTVXtLwnVV.jpg	12786	A Victorian-era Toronto detective uses then-cutting edge forensic techniques to solve crimes, with t
lie-to-me	series	Lie to Me	2009	44	3	Crime|Drama|Mystery	TV-14	Star	3	3	grim|emotional|cerebral|slow-burn|rewatchable	0	en	/2xpQxwsGYtdGDrmLvCosTZ0I54R.jpg	8358	The world's leading deception researcher, Dr. Cal Lightman, studies facial expression, body language
revenge	series	Revenge	2011	43	4	Drama|Mystery	TV-14	Hulu on Disney+	3	3	emotional|cerebral|slow-burn|rewatchable	0	en	/qx7XytRgg1F03NN5BoK8jx3Cyft.jpg	39358	When Emily Thorne moves to the Hamptons, everyone wonders about the new girl, but she knows everythi
sherlock	series	Sherlock	2010	90	4	Crime|Drama|Mystery	TV-14	Hulu on Disney+	2	4	grim|emotional|cerebral|slow-burn	0	en	/7WTsnHkbA0FaG6R9twfFde0I9hl.jpg	19885	A modern update finds the famous sleuth and his doctor partner solving crime in 21st century London.
moonlighting	series	Moonlighting	1985	46	5	Comedy|Drama|Mystery|Crime	TV-PG	Hulu on Disney+	2	4	comedic|emotional|cerebral|slow-burn|grim|classic	0	en	/yOetTNRQLPmlfO0k5377yhHZyC3.jpg	1998	After being duped and going bankrupt, model Maddie is convinced by David to become a partner in a de
durarara	series	Durarara!!	2010	24	2	Action|Adventure|Animation|Drama|Mystery|Crime|Anime	TV-14	Hulu on Disney+	4	3	tense|emotional|cerebral|slow-burn|grim|anime	0	ja	/rOVSpNPFr62tFKeFuHgPdOXQx3E.jpg	42410	Mikado Ryugamine moves to Ikebukuro at his friend’s invitation and quickly becomes entangled in the
big-sky	series	Big Sky	2020	43	3	Crime|Drama|Mystery	TV-14	Hulu on Disney+	3	3	grim|emotional|cerebral|slow-burn	0	en	/4CUK42x0TvcWvuRXfjAFQlCeRdf.jpg	100010	Private detective Cassie Dewell partners with ex-cop Jenny Hoyt on a search for two sisters who have
soy-luna	series	Soy Luna	2016	45	3	Soap|Family|Mystery|Comedy	TV-G	Disney	3	4	gentle|cerebral|slow-burn|comedic|rewatchable|subtitled	1	es	/4JDmIzhNF7aMsDGlxVwkQ9kv9E6.jpg	66203	Luna Valente lives with her family in Cancún, Mexico. She goes to school, has her own group of frien
toilet-bound-hanako-kun	series	Toilet-Bound Hanako-kun	2020	24	2	Animation|Mystery|Sci-Fi|Fantasy|Anime	TV-14	Hulu on Disney+	2	5	cerebral|slow-burn|emotional|anime|gentle|rewatchable	0	ja	/h1X1G8Q9Ba9Vy1YIgXHduenP8nv.jpg	95269	To be united with her crush, a hopeless romantic summons the ghost in the girls' bathroom at her sch
tengoku-daimakyo	series	Tengoku Daimakyo	2023	24	1	Animation|Mystery|Action|Adventure|Sci-Fi|Fantasy|Anime	TV-MA	Hulu on Disney+	5	2	cerebral|slow-burn|tense|bleak|grim|anime	0	ja	/74EYbgajUt8X2kxpu62dMR7q8jH.jpg	208891	In the year 2024, the world has collapsed. Grotesque monsters lurk amongst the ruins of Japan, while
el-senor-de-los-cielos	series	El Señor de los Cielos	2013	45	10	Crime|Drama|Soap	TV-14	Hulu on Disney+	3	4	grim|emotional|nostalgic|rewatchable|subtitled	0	es	/Ag7VUdnrRz5Qpq3Yn3E5OCvFnu0.jpg	44953	Set in the 1990s, these are the life and times of Amado Carrillo Fuentes, a man who became the head
power	series	Power	2014	60	6	Crime|Drama	TV-MA	Hulu on Disney+	4	3	grim|emotional|rewatchable	0	en	/ctftzvyj8b0odco7EoS9VfJhf7K.jpg	54650	A successful New York entrepreneur lives a double life as the head of a drug empire that serves only
marvel-s-luke-cage	series	Marvel's Luke Cage	2016	46	2	Drama|Action|Adventure|Crime	TV-MA	Marvel	4	3	emotional|tense|grim	0	en	/yzM1hMB3PUJqbISX0f421b3xOjB.jpg	62126	Given superstrength and durability by a sabotaged experiment, a wrongly accused man escapes prison t
bad-boys-ride-or-die	movie	Bad Boys: Ride or Die	2024	116	0	Action|Comedy|Crime	R	Hulu on Disney+	4	3	tense|comedic|grim	0	en	/oGythE98MYleE6mZlGs5oBGkux1.jpg	573435	After their late former Captain is framed, Lowrey and Burnett try to clear his name, only to end up
queen-of-the-south	series	Queen of the South	2016	42	5	Crime|Drama	TV-MA	Hulu on Disney+	4	3	grim|emotional|rewatchable	0	en	/rzdC5EHkkKJE6OPVdh6gT1pR1c9.jpg	66676	Teresa flees Mexico after her drug-runner boyfriend is murdered. Settling in Dallas, she looks to be
death-on-the-nile	movie	Death on the Nile	2022	127	0	Mystery|Crime|Thriller	PG-13	Star	4	2	cerebral|slow-burn|grim|tense|nail-biting	0	en	/kVr5zIAFSPRQ57Y1zE7KzmhzdMQ.jpg	505026	Belgian sleuth Hercule Poirot's Egyptian vacation aboard a glamorous river steamer turns into a terr
bad-boys-for-life	movie	Bad Boys for Life	2020	124	0	Thriller|Action|Crime	R	Hulu on Disney+	5	1	tense|nail-biting|grim|bleak	0	en	/y95lQLnuNKdPAzw9F9Ab8kJ80c3.jpg	38700	Marcus and Mike are forced to confront new threats, career changes, and midlife crises as they join
cruella	movie	Cruella	2021	134	0	Comedy|Crime|Family	PG-13	Disney	3	4	comedic|grim|rewatchable	0	en	/hjS9mH8KvRiGHgjk6VUZH7OT0Ng.jpg	337404	In 1970s London amidst the punk rock revolution, a young grifter named Estella is determined to make
big-mouth	series	Big Mouth	2022	68	1	Mystery|Drama|Crime	TV-14	Disney	4	1	cerebral|slow-burn|emotional|grim|bleak|subtitled	0	ko	/gJDvYUJcPEDJzB3SnQokifPUtRF.jpg	155226	A lawyer with a ten-percent winning rate is caught up in a murder case and becomes the notorious and
coroner	series	Coroner	2019	44	4	Drama|Crime|Mystery	TV-MA	Hulu on Disney+	4	1	emotional|grim|cerebral|slow-burn|bleak	0	en	/7zEVxcNEDxVtRf29zvjjy6cazm4.jpg	85586	Jenny Cooper investigates unexplained or sudden deaths in the city of Toronto. Fierce and quick-witt
a-haunting-in-venice	movie	A Haunting in Venice	2023	104	0	Mystery|Thriller|Crime	PG-13	Star	3	2	cerebral|slow-burn|tense|nail-biting|grim|tearjerker	0	en	/l6iwxT0NbVw6QiF08YTIuTnXS82.jpg	945729	Celebrated sleuth Hercule Poirot, now retired and living in self-imposed exile in Venice, reluctantl
the-sound-of-music	movie	The Sound of Music	1965	174	0	Drama|Family|Music|Romance	G	Star	3	5	emotional|gentle|music-forward|slow-burn|classic|rewatchable	1	en	/c6CrUZypAsBCaRWX0M3RVRDbhNS.jpg	15121	In the years before World War II, a tomboyish postulant at an Austrian abbey is hired as a governess
the-school-of-rock	movie	The School of Rock	2003	110	0	Comedy|Family|Music	PG-13	Hulu on Disney+	3	5	comedic|gentle|music-forward	0	en	/zXLXaepIBvFVLU25DH3wv4IPSbe.jpg	1584	Fired from his band and hard up for cash, guitarist and vocalist Dewey Finn finagles his way into a
alvin-and-the-chipmunks-chipwrecked	movie	Alvin and the Chipmunks: Chipwrecked	2011	87	0	Comedy|Fantasy|Family|Music|Animation	G	Star	3	5	comedic|gentle|music-forward	1	en	/npOXWVoZyl8UrF2wtByHtfmsWSX.jpg	55301	Playing around while aboard a cruise ship, the Chipmunks and Chipettes accidentally go overboard and
alvin-and-the-chipmunks-the-squeakquel	movie	Alvin and the Chipmunks: The Squeakquel	2009	89	0	Comedy|Family|Animation|Fantasy|Music	PG	Disney	3	5	comedic|gentle|music-forward	1	en	/A2tgUeWadVJs1g6zOCZgKRs8uWC.jpg	23398	Pop sensations Alvin, Simon and Theodore end up in the care of Dave Seville's twenty-something nephe
sister-act	movie	Sister Act	1992	100	0	Music|Comedy	PG	Disney	4	4	music-forward|comedic|grim|bleak	0	en	/xZvVSZ0RTxIjblLV87vs7ADM12m.jpg	2005	When lively lounge singer Deloris sees her mobster beau commit murder, she is relocated for her prot
lyle-lyle-crocodile	movie	Lyle, Lyle, Crocodile	2022	106	0	Comedy|Family|Music	PG	Hulu on Disney+	2	5	comedic|gentle|music-forward	1	en	/dN6XnCEP3AO7N4XFOFyZ8V8kZF5.jpg	830784	When the Primm family moves to New York City, their young son Josh struggles to adapt to his new sch
sister-act-2-back-in-the-habit	movie	Sister Act 2: Back in the Habit	1993	107	0	Music|Comedy	PG	Disney	2	5	music-forward|comedic|gentle	0	en	/dlkBp5S6Ei5f54031rAhyb4IwML.jpg	6279	Deloris Van Cartier is again asked to don the nun's habit to help a run-down Catholic school, presid
fantasia-2000	movie	Fantasia 2000	2000	74	0	Animation|Family|Music	G	Disney	3	5	gentle|music-forward	1	en	/5rwAtUaKEK48CPUijVfVU0IPKPZ.jpg	49948	Blending lively music and brilliant animation, this sequel to the original 'Fantasia' restores 'The
high-school-musical	movie	High School Musical	2006	98	0	Comedy|Family|TV Movie|Music|Romance	G	Disney	3	5	comedic|gentle|music-forward|emotional|nostalgic	1	en	/1DGmWZjUJPeKGFRHGCA6VPFUBML.jpg	10947	A popular high school athlete and an academically gifted girl get roles in the school musical and de
whitney-houston-i-wanna-dance-with-somebody	movie	Whitney Houston: I Wanna Dance with Somebody	2022	144	0	Music|Drama	PG-13	Hulu on Disney+	3	5	music-forward|emotional	0	en	/oodPJ3Op1pWBhnEFyw5fampRCWf.jpg	696157	The joyous, emotional, heartbreaking celebration of the life and music of Whitney Houston, the great
taylor-swift-the-eras-tour	movie	TAYLOR SWIFT | THE ERAS TOUR	2023	169	0	Music	PG-13	Disney	3	5	music-forward|slow-burn|rewatchable	0	en	/jf3YO8hOqGHCupsREf5qymYq1n.jpg	1160164	A concert film documenting Taylor Swift's record-breaking Eras Tour (2023-2024). Filmed during the L
apocalypto	movie	Apocalypto	2006	138	0	Action|Drama|History	R	Hulu on Disney+	2	3	tense|emotional|tearjerker|rewatchable	0	en	/cRY25Q32kDNPFDkFkxAs6bgCq3L.jpg	1579	Set in the Mayan civilization, when a man's idyllic presence is brutally disrupted by a violent inva
dumb-money	movie	Dumb Money	2023	105	0	History|Comedy|Drama	R	Hulu on Disney+	3	4	comedic|emotional	0	en	/e9u7luSxFKOZgPTB9XHFnPArGdP.jpg	792293	Vlogger Keith Gill sinks his life savings into GameStop stock and posts about it. When social media
the-woman-king	movie	The Woman King	2022	135	0	Action|Drama|History|War	PG-13	Hulu on Disney+	4	3	tense|emotional|grim|rewatchable	0	en	/438QXt1E3WJWb3PqNniK0tAE5c1.jpg	724495	The story of the Agojie, the all-female unit of warriors who protected the African Kingdom of Dahome
house-of-gucci	movie	House of Gucci	2021	158	0	Drama|Crime|History	R	Hulu on Disney+	4	1	emotional|grim|bleak|slow-burn	0	en	/oJCQjD2byiVF1EG408F9dBn9ndU.jpg	644495	When Patrizia Reggiani, an outsider from humble beginnings, marries into the Gucci family, her unbri
flamin-hot	movie	Flamin' Hot	2023	99	0	Drama|History	PG-13	Star	3	3	emotional|rewatchable	0	en	/a7KyFMPXj0iY4EoLq1PIGU1WJPw.jpg	626332	The inspiring true story of Richard Montañez, the Frito Lay janitor who channeled his Mexican Americ
young-woman-and-the-sea	movie	Young Woman and the Sea	2024	129	0	History|Drama	PG	Disney	3	3	emotional|rewatchable	0	en	/bZlecCuBVvKuarNGvchBwaOsQ3c.jpg	774531	This is the extraordinary true story of Trudy Ederle, the first woman to successfully swim the Engli
the-promised-land	movie	The Promised Land	2023	127	0	Action|Drama|History	NR	Hulu on Disney+	4	1	tense|emotional|grim|bleak|rewatchable|subtitled	0	da	/okVwls2laPGOsLKKhXQCEiTBwpw.jpg	980026	Denmark, 1755. Captain Ludvig Kahlen sets out to conquer a Danish heath reputed to be uncultivable,
saving-mr-banks	movie	Saving Mr. Banks	2013	126	0	Comedy|Drama|History	PG-13	Disney	3	4	comedic|emotional	0	en	/4RkcUe5PKnYvrCwMjk8giUAoID7.jpg	140823	Author P.L. Travers looks back on her childhood while reluctantly meeting with Walt Disney, who seek
big-george-foreman	movie	Big George Foreman	2023	129	0	History|Drama	PG-13	Hulu on Disney+	3	4	emotional|nostalgic|rewatchable	0	en	/fdVd6thTstt0MQ4dUC1IXiOXpxv.jpg	878361	Fueled by an impoverished childhood, George Foreman channeled his anger into becoming an Olympic Gol
william-tell	movie	William Tell	2025	133	0	Action|Adventure|Drama|History	R	Hulu on Disney+	5	1	tense|emotional|grim|bleak	0	en	/8SdaetXSTPyQVDb5pTEPRLBSx15.jpg	1195631	The narrative unfolds in the 14th Century, when the European nations vie for supremacy within the Ho
the-finest-hours	movie	The Finest Hours	2016	117	0	Action|Drama|History|Thriller	PG-13	Disney	5	2	tense|emotional|nail-biting	0	en	/6UG91TJ4DKI6FGdqXZfDBeRZHX8.jpg	300673	The Coast Guard makes a daring rescue attempt off the coast of Cape Cod after a pair of oil tankers
vinland-saga	series	Vinland Saga	2019	25	2	Animation|War|Action|Adventure|Drama|Anime	TV-MA	Hulu on Disney+	5	1	grim|tense|emotional|bleak|anime	0	ja	/vUHlpA5c1NXkds59reY3HMb4Abs.jpg	88803	For a thousand years, the Vikings have made quite a name and reputation for themselves as the strong
guy-ritchie-s-the-covenant	movie	Guy Ritchie's The Covenant	2023	123	0	War|Action|Thriller	R	Hulu on Disney+	5	2	grim|tense|nail-biting|rewatchable	0	en	/kVG8zFFYrpyYLoHChuEeOGAd6Ru.jpg	882569	After an ambush, Afghan interpreter Ahmed goes to Herculean lengths to save US Army Sergeant John Ki
tropic-thunder	movie	Tropic Thunder	2008	107	0	Action|Comedy|War	R	Hulu on Disney+	4	4	tense|comedic|grim|witty	0	en	/zAurB9mNxfYRoVrVjAJJwGV3sPg.jpg	7446	A group of self-absorbed actors set out to make the most expensive war film ever. After ballooning c
our-last-crusade-or-the-rise-of-a-new-world	series	Our Last Crusade or the Rise of a New World	2020	24	2	Animation|Action|Adventure|Sci-Fi|Fantasy|War|Anime	TV-14	Hulu on Disney+	3	5	tense|grim|emotional|anime|rewatchable	0	ja	/1VtaTXsHTRfh8m49OVJfMb4JVuh.jpg	101972	For years, a great war has raged on between the scientifically advanced Empire and a paradise of wit
land-of-bad	movie	Land of Bad	2024	113	0	Action|War|Thriller	R	Hulu on Disney+	5	2	tense|grim|nail-biting|music-forward	0	en	/h3jYanWMEJq6JJsCopy1h7cT2Hs.jpg	969492	When a Delta Force special ops mission goes terribly wrong, Air Force drone pilot Reaper has 48 hour
primitive-war	movie	Primitive War	2025	135	0	Action|Horror|War|Sci-Fi	NR	Hulu on Disney+	5	1	tense|grim|nail-biting	0	en	/noujgznyJIaurEinZhcSVzTmkLo.jpg	1257009	During the Vietnam War, a recon unit ventures to an isolated jungle valley to uncover the fate of a
snowdrop	series	Snowdrop	2021	86	1	Drama|War	TV-14	Disney	3	5	emotional|grim|nostalgic|rewatchable|subtitled	0	ko	/3AhTqNJVr1v7Jfplg8Y1YOzzdWE.jpg	108291	An enduring love story in 1987 Seoul; Young-ro, a female university student, treats the bleeding Soo
catch-22	series	Catch-22	2019	45	1	Comedy|Drama|War	TV-MA	Hulu on Disney+	4	3	comedic|emotional|grim	0	en	/1huTLz8UaEeOLJNwqMKCQs76Bl5.jpg	82744	Pianosa Island, Italy, World War II. Bombardier John Yossarian tries to fulfill his duty, maintain s
one-shot	movie	One Shot	2021	97	0	Action|Thriller|Crime|War	NR	Hulu on Disney+	5	2	tense|nail-biting|grim	0	en	/3OXiTjU30gWtqxmx4BU9RVp2OTv.jpg	811592	An elite squad of Navy SEALs, on a covert mission to transport a prisoner off a CIA black site islan
kandahar	movie	Kandahar	2023	119	0	Action|Thriller|War	R	Hulu on Disney+	5	2	tense|nail-biting|grim	0	en	/lCanGgsqF4xD2WA5NF8PWeT3IXd.jpg	717930	After his mission is exposed, an undercover CIA operative stuck deep in hostile territory in Afghani
lee	movie	Lee	2024	117	0	History|Drama|War	R	Hulu on Disney+	3	3	emotional|grim	0	en	/zdNWyuim8gpJHe1LtKaDrs43dWz.jpg	832964	The true story of photographer Elizabeth "Lee" Miller, a fashion model who became an acclaimed war c
alien-romulus	movie	Alien: Romulus	2024	119	0	Horror|Sci-Fi	R	Star	5	2	tense|grim	0	en	/2uSWRTtCG336nuBiG8jOTEUKSy8.jpg	945961	While scavenging the deep ends of a derelict space station, a group of young space colonizers come f
nosferatu	movie	Nosferatu	2024	133	0	Horror|Fantasy	R	Hulu on Disney+	4	3	tense|grim	0	en	/5qGIxdEO841C0tdY8vOdLoRVrr0.jpg	426063	A gothic tale of obsession between a haunted young woman and the terrifying vampire infatuated with
x	movie	X	2022	106	0	Horror	R	Hulu on Disney+	5	1	tense|grim	0	en	/lopZSVtXzhFY603E9OqF7O1YKsh.jpg	760104	In 1979, a group of young filmmakers set out to make an adult film in rural Texas, but when their re
heretic	movie	Heretic	2024	111	0	Thriller|Horror	R	Hulu on Disney+	4	3	tense|nail-biting|grim	0	en	/fr96XzlzsONrQrGfdLMiwtQjott.jpg	1138194	Two young missionaries are forced to prove their faith when they knock on the wrong door and are gre
the-monkey	movie	The Monkey	2025	97	0	Horror|Comedy	R	Hulu on Disney+	5	1	tense|grim|comedic|bleak	0	en	/aGDekyIb0yfmnuLZciCozRPk2TE.jpg	1124620	When twin brothers find a mysterious wind-up monkey, a series of outrageous deaths tear their family
the-new-mutants	movie	The New Mutants	2020	94	0	Sci-Fi|Horror	PG-13	Star	5	2	tense|grim	0	en	/xiDGcXJTvu1lazFRYip6g1eLt9c.jpg	340102	Five young mutants, just discovering their abilities while held in a secret facility against their w
the-ugly-stepsister	movie	The Ugly Stepsister	2025	109	0	Horror|Comedy|Drama	NR	Hulu on Disney+	4	4	tense|grim|comedic|emotional|witty|subtitled	0	no	/rayAREIKtSinuov10GvrZHyXfXH.jpg	1284120	In a fairy-tale kingdom where beauty is a brutal business, Elvira battles to compete with her incred
